19,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
20,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
21,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
22,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
23,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
24,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
25,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
26,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
27,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
28,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
29,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
30,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
31,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
32,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
33,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
34,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
35,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
36,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
37,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
38,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0
39,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00349386
40,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00349386
41,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00349386
42,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00349386
43,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00349386
44,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00349386
45,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00480927
46,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00480927
