generation,0,0,-0.462927,-0.459573,0.0957289,1,-0.542704,-0.66644,0.104156,2,-0.487325,-0.635604,0.0624493,3,-0.543462,-0.51569,0.0654135,4,-0.480121,-0.689826,0.0624178,5,-0.579843,-0.525882,0.105801,6,-0.515621,-0.604731,0.0649907,7,-0.448799,-0.510815,0.0906586,8,-0.485172,-0.52331,0.125578,9,-0.568983,-0.527384,0.0775053,10,-0.612922,-0.571979,0.0753353,11,-0.471456,-0.421113,0.0829173,12,-0.527007,-0.617813,0.0989339,13,-0.454189,-0.564945,0.0836147,14,-0.512357,-0.59927,0.0824531,15,-0.508038,-0.581406,0.0862049,16,-0.519979,-0.81285,0.0783333,17,-0.587063,-0.498532,0.0887724,18,-0.502266,-0.690008,0.114394,19,-0.468588,-0.627578,0.0685109,20,-0.596526,-0.629914,0.0807574,21,-0.547622,-0.581705,0.122746,22,-0.51546,-0.594004,0.0819572,23,-0.525533,-0.458068,0.10365,24,-0.526875,-0.451887,0.0999543,25,-0.572456,-0.603729,0.0934345,26,-0.619133,-0.548064,0.0888428,27,-0.462563,-0.275068,0.090849,28,-0.505656,-0.62036,0.0997379,29,-0.463055,-0.564656,0.0657993,30,-0.484679,-0.601215,0.0747383,31,-0.487389,-0.559626,0.0980297,32,-0.474093,-0.585595,0.100515,33,-0.517893,-0.594997,0.110037,34,-0.40771,-0.738585,0.12416,35,-0.564745,-0.700891,0.100287,36,-0.382484,-0.674493,0.0832963,37,-0.558257,-0.441337,0.0751526,38,-0.50806,-0.568252,0.130033,39,-0.423938,-0.694151,0.0592016,40,-0.591801,-0.56362,0.0782098,41,-0.565397,-0.678751,0.109383,42,-0.405291,-0.690589,0.117621,43,-0.435655,-0.509982,0.0928988,44,-0.426978,-0.606064,0.0856979,45,-0.44498,-0.594081,0.0804307,46,-0.476398,-0.316117,0.10382,47,-0.558851,-0.535854,0.111696,48,-0.591601,-0.632151,0.0671374,49,-0.572874,-0.671295,0.0991374,
generation,1,0,-0.500784,-0.593862,0.0823493,1,-0.620812,-0.766132,0.0834612,2,-0.466012,-0.59778,0.0788351,3,-0.492371,-0.412677,0.0929025,4,-0.467301,-0.415894,0.0888364,5,-0.569389,-0.569424,0.103256,6,-0.478785,-0.594533,0.11037,7,-0.506034,-0.54489,0.0837159,8,-0.508465,-0.52062,0.0920503,9,-0.469689,-0.519236,0.0829127,10,-0.57178,-0.722021,0.0778141,11,-0.569649,-0.745614,0.075596,12,-0.576873,-0.670687,0.0652507,13,-0.504794,-0.315516,0.0754333,14,-0.589047,-0.470794,0.0657746,15,-0.533491,-0.6722,0.0764232,16,-0.448139,-0.531036,0.0562918,17,-0.492206,-0.436279,0.0844764,18,-0.545258,-0.480612,0.056306,19,-0.540731,-0.498203,0.0658199,20,-0.556828,-0.702132,0.0889703,21,-0.480368,-0.586497,0.100348,22,-0.547516,-0.559505,0.0839096,23,-0.569702,-0.6804,0.0869906,24,-0.595632,-0.609234,0.090618,25,-0.401172,-0.674324,0.0805865,26,-0.558313,-0.678562,0.0776566,27,-0.503285,-0.487655,0.0948613,28,-0.529429,-0.665398,0.121498,29,-0.574335,-0.594798,0.0627646,30,-0.449281,-0.678011,0.0819352,31,-0.494575,-0.604355,0.070309,32,-0.612882,-0.303731,0.0620496,33,-0.547471,-0.585115,0.093683,34,-0.468711,-0.552175,0.0883491,35,-0.567061,-0.570149,0.0607897,36,-0.593212,-0.512734,0.0966252,37,-0.452774,-0.505918,0.130079,38,-0.464979,-0.556459,0.0861282,39,-0.534062,-0.476582,0.0946717,40,-0.563061,-0.639673,0.0804673,41,-0.606593,-0.687644,0.0889012,42,-0.473461,-0.693027,0.0803073,43,-0.59202,-0.529981,0.0905699,44,-0.642881,-0.304008,0.0971453,45,-0.536547,-0.656803,0.0812188,46,-0.59062,-0.558639,0.0820823,47,-0.539139,-0.67208,0.0870403,48,-0.549355,-0.672706,0.0878265,49,-0.539766,-0.54606,0.0837918,
generation,2,0,-0.465899,-0.499511,0.0945729,1,-0.426078,-0.609175,0.0886543,2,-0.624601,-0.426896,0.0826376,3,-0.507122,-0.520889,0.118177,4,-0.515621,-0.533182,0.0737988,5,-0.54254,-0.75345,0.092867,6,-0.323415,-0.444268,0.0969006,7,-0.570971,-0.636226,0.0864974,8,-0.515401,-0.569424,0.0856493,9,-0.585935,-0.440275,0.0784897,10,-0.561349,-0.82394,0.059899,11,-0.576924,-0.7131,0.0755396,12,-0.60782,-0.661482,0.0890496,13,-0.531835,-0.548828,0.0843935,14,-0.430109,-0.649853,0.0995958,15,-0.617072,-0.58837,0.113378,16,-0.481767,-0.541938,0.0625788,17,-0.556617,-0.533791,0.0825787,18,-0.58436,-0.459721,0.0906677,19,-0.407482,-0.664417,0.109022,20,-0.626334,-0.503309,0.0740791,21,-0.465982,-0.656843,0.0905719,22,-0.447239,-0.504673,0.0890705,23,-0.429734,-0.646006,0.10364,24,-0.552172,-0.786863,0.0817824,25,-0.647214,-0.700075,0.136844,26,-0.623181,-0.551638,0.0940916,27,-0.541008,-0.503602,0.0892691,28,-0.628738,-0.515019,0.121007,29,-0.568569,-0.713975,0.0859815,30,-0.558943,-0.549358,0.114082,31,-0.543586,-0.617713,0.0842194,32,-0.437109,-0.506439,0.0705743,33,-0.418878,-0.801398,0.108921,34,-0.625295,-0.679587,0.070157,35,-0.444611,-0.546044,0.0867425,36,-0.52217,-0.59797,0.0914124,37,-0.586323,-0.637519,0.103811,38,-0.433831,-0.641952,0.0895887,39,-0.517093,-0.884108,0.14423,40,-0.544698,-0.632824,0.0870141,41,-0.554963,-0.615856,0.0990052,42,-0.373965,-0.670652,0.0940414,43,-0.494452,-0.525609,0.0985378,44,-0.584679,-0.647591,0.0641273,45,-0.507484,-0.513495,0.125974,46,-0.596478,-0.571197,0.104346,47,-0.453562,-0.668898,0.0934408,48,-0.497466,-0.444104,0.0762219,49,-0.512131,-0.512772,0.0951039,
generation,3,0,-0.464527,-0.473165,0.106266,1,-0.427905,-0.646933,0.0888233,2,-0.568059,-0.69068,0.0727647,3,-0.548821,-0.709601,0.0815787,4,-0.568698,-0.624152,0.0726878,5,-0.470798,-0.591864,0.0717478,6,-0.719429,-0.646876,0.10633,7,-0.577378,-0.33467,0.104321,8,-0.590129,-0.505599,0.0808419,9,-0.497542,-0.661167,0.108006,10,-0.611827,-0.799199,0.0625014,11,-0.441286,-0.411727,0.0827908,12,-0.416263,-0.587973,0.0936794,13,-0.546113,-0.471214,0.12485,14,-0.567476,-0.512613,0.0731705,15,-0.509071,-0.775836,0.0859754,16,-0.525878,-0.508235,0.0786095,17,-0.601294,-0.658604,0.0649278,18,-0.466539,-0.437519,0.101353,19,-0.486015,-0.623655,0.102993,20,-0.535512,-0.583121,0.0929985,21,-0.476827,-0.567759,0.0952236,22,-0.426772,-0.555823,0.0828717,23,-0.521766,-0.470501,0.0914049,24,-0.465991,-0.602776,0.117501,25,-0.546867,-0.472772,0.0820628,26,-0.423768,-0.72603,0.0898955,27,-0.50505,-0.70321,0.100906,28,-0.580292,-0.743096,0.0837576,29,-0.517857,-0.622016,0.0687072,30,-0.462492,-0.907819,0.177849,31,-0.56397,-0.589363,0.0872364,32,-0.570985,-0.676366,0.0886295,33,-0.549202,-0.512571,0.119065,34,-0.584881,-0.523258,0.0880413,35,-0.592757,-0.529059,0.0872559,36,-0.46955,-0.59341,0.0677827,37,-0.431669,-0.59439,0.0636941,38,-0.498181,-0.737276,0.08466,39,-0.39656,-0.661017,0.0884393,40,-0.584104,-0.669017,0.07514,41,-0.696762,-0.469384,0.075301,42,-0.38638,-0.613188,0.12935,43,-0.568156,-0.59331,0.088076,44,-0.536309,-0.676184,0.0934371,45,-0.594714,-0.247262,0.113647,46,-0.604332,-0.75769,0.10647,47,-0.413604,-0.415925,0.074928,48,-0.499367,-0.502636,0.0945821,49,-0.444094,-0.63079,0.0812424,
generation,4,0,-0.431481,-0.329351,0.0723864,1,-0.570631,-0.60006,0.0802165,2,-0.443494,-0.540386,0.0745169,3,-0.522038,-0.769137,0.10856,4,-0.517044,-0.66238,0.12231,5,-0.542175,-0.506824,0.0878079,6,-0.490234,-0.777276,0.0603697,7,-0.423894,-0.613511,0.0836641,8,-0.488457,-0.549482,0.0992452,9,-0.453191,-0.529588,0.0795709,10,-0.537553,-0.692641,0.080341,11,-0.448685,-0.523347,0.0761888,12,-0.590779,-0.719993,0.154478,13,-0.578308,-0.759646,0.0977115,14,-0.51128,-0.361129,0.0584978,15,-0.53843,-0.578519,0.0751889,16,-0.649019,-0.332576,0.0962157,17,-0.539058,-0.828447,0.0791543,18,-0.412717,-0.631483,0.109235,19,-0.480634,-0.311594,0.089758,20,-0.578358,-0.655401,0.0847911,21,-0.584935,-0.688085,0.0660543,22,-0.543945,-0.567145,0.089674,23,-0.467223,-0.662141,0.116919,24,-0.571162,-0.419879,0.0953153,25,-0.507517,-0.529497,0.0619354,26,-0.412892,-0.610572,0.0871679,27,-0.54145,-0.632217,0.073573,28,-0.43981,-0.664958,0.0893757,29,-0.557573,-0.646222,0.0905541,30,-0.582857,-0.699361,0.08848,31,-0.432889,-0.478918,0.0897362,32,-0.501988,-0.699341,0.0716725,33,-0.556558,-0.615524,0.131111,34,-0.533636,-0.561537,0.0814626,35,-0.538507,-0.665198,0.0781642,36,-0.521004,-0.561201,0.0872112,37,-0.482944,-0.693888,0.0971983,38,-0.463879,-0.869977,0.0883994,39,-0.514171,-0.809618,0.0624013,40,-0.466427,-0.676434,0.0644863,41,-0.567939,-0.52691,0.0924669,42,-0.563064,-0.616032,0.0874046,43,-0.431843,-0.493825,0.0660929,44,-0.535675,-0.430001,0.124888,45,-0.484046,-0.669425,0.0770643,46,-0.448858,-0.574464,0.0689707,47,-0.544935,-0.601846,0.0839088,48,-0.579796,-0.67876,0.0877671,49,-0.744702,-0.676894,0.0792477,
generation,5,0,-0.481957,-0.719315,0.108308,1,-0.548977,-0.507438,0.0903644,2,-0.635506,-0.598255,0.0979558,3,-0.600591,-0.557669,0.0802513,4,-0.440179,-0.605204,0.0859322,5,-0.573577,-0.748917,0.103075,6,-0.605314,-0.612932,0.118258,7,-0.5368,-0.483562,0.0928285,8,-0.484895,-0.606616,0.0799698,9,-0.623596,-0.606994,0.0640561,10,-0.545726,-0.717372,0.0872194,11,-0.481371,-0.715187,0.0637214,12,-0.468835,-0.624659,0.09158,13,-0.476566,-0.638286,0.0767901,14,-0.409846,-0.695722,0.0920325,15,-0.534663,-0.556586,0.109905,16,-0.590521,-0.501378,0.0835539,17,-0.444433,-0.617396,0.0940119,18,-0.493323,-0.719355,0.0941972,19,-0.587189,-0.600355,0.0838096,20,-0.514717,-0.516134,0.0780822,21,-0.51469,-0.518453,0.0803481,22,-0.702536,-0.566944,0.0713976,23,-0.556395,-0.537155,0.085655,24,-0.567097,-0.587511,0.121539,25,-0.571008,-0.696567,0.11285,26,-0.382454,-0.717474,0.0958162,27,-0.494956,-0.566622,0.0605199,28,-0.595127,-0.50569,0.0745386,29,-0.479473,-0.410636,0.0822176,30,-0.504229,-0.575235,0.0968176,31,-0.400114,-0.69186,0.0930223,32,-0.467026,-0.719086,0.100766,33,-0.499421,-0.673426,0.0819239,34,-0.519047,-0.526977,0.0690776,35,-0.587651,-0.610942,0.121197,36,-0.466226,-0.672682,0.0755227,37,-0.439365,-0.51826,0.0676864,38,-0.437546,-0.574533,0.123983,39,-0.593619,-0.635983,0.0890011,40,-0.516031,-0.472587,0.0894379,41,-0.541693,-0.744987,0.108658,42,-0.423689,-0.640269,0.0988467,43,-0.498336,-0.545909,0.0804382,44,-0.412179,-0.630969,0.0996556,45,-0.463093,-0.577269,0.0820767,46,-0.709728,-0.474789,0.0827121,47,-0.530451,-0.604945,0.0695525,48,-0.442512,-0.569313,0.113024,49,-0.564037,-0.460012,0.0718652,
generation,6,0,-0.562545,-0.490432,0.0761485,1,-0.657744,-0.438106,0.100898,2,-0.586512,-0.384105,0.0930094,3,-0.565838,-0.439783,0.0940397,4,-0.621949,-0.645226,0.0998535,5,-0.461194,-0.738649,0.0968185,6,-0.438111,-0.716824,0.096124,7,-0.56203,-0.56866,0.114616,8,-0.50048,-0.589403,0.0917534,9,-0.564536,-0.681717,0.112943,10,-0.484037,-0.524987,0.0903679,11,-0.530008,-0.536912,0.08321,12,-0.511104,-0.449413,0.0930633,13,-0.586045,-0.323461,0.0975328,14,-0.585284,-0.492869,0.109382,15,-0.428212,-0.777158,0.0894313,16,-0.514842,-0.678461,0.0776297,17,-0.600658,-0.716463,0.103276,18,-0.546034,-0.446013,0.0700241,19,-0.536564,-0.664431,0.0867013,20,-0.589548,-0.729337,0.0776551,21,-0.498348,-0.594939,0.0878304,22,-0.618113,-0.507376,0.101497,23,-0.452369,-0.772134,0.141721,24,-0.413089,-0.682907,0.0877224,25,-0.592908,-0.355284,0.0984522,26,-0.497894,-0.531585,0.0783928,27,-0.53504,-0.663033,0.0786331,28,-0.502904,-0.494072,0.0844436,29,-0.568461,-0.694474,0.0926952,30,-0.574138,-0.627605,0.0576797,31,-0.532921,-0.779234,0.113743,32,-0.584934,-0.503811,0.0876176,33,-0.489744,-0.449611,0.125513,34,-0.453549,-0.535659,0.114102,35,-0.477542,-0.537938,0.0901538,36,-0.53735,-0.513498,0.0826412,37,-0.441195,-0.615794,0.0985646,38,-0.652963,-0.671351,0.111875,39,-0.429486,-0.69619,0.0919002,40,-0.570046,-0.586875,0.094403,41,-0.525268,-0.492816,0.0806784,42,-0.559153,-0.542928,0.102743,43,-0.621356,-0.272969,0.101271,44,-0.494755,-0.606067,0.0885034,45,-0.510249,-0.699184,0.0783378,46,-0.440115,-0.614863,0.0899678,47,-0.559526,-0.809241,0.0833601,48,-0.543088,-0.632802,0.0875449,49,-0.599098,-0.742047,0.0997322,
generation,7,0,-0.577623,-0.52633,0.0663147,1,-0.523644,-0.596363,0.124254,2,-0.442374,-0.677112,0.126866,3,-0.373893,-0.629832,0.118747,4,-0.4856,-0.582924,0.102604,5,-0.574158,-0.490446,0.0917245,6,-0.564394,-0.401327,0.0646745,7,-0.611504,-0.625622,0.0788054,8,-0.569559,-0.805204,0.110305,9,-0.579974,-0.596416,0.0918332,10,-0.483849,-0.741538,0.1103,11,-0.549339,-0.637023,0.106443,12,-0.565963,-0.517324,0.074312,13,-0.464546,-0.660134,0.104919,14,-0.466484,-0.550307,0.117325,15,-0.614594,-0.711151,0.0802139,16,-0.519654,-0.602284,0.0957215,17,-0.619845,-0.531666,0.10583,18,-0.592787,-0.419057,0.0753345,19,-0.501685,-0.711123,0.0983602,20,-0.527691,-0.617572,0.106173,21,-0.575254,-0.642,0.0978729,22,-0.424109,-0.504236,0.0684234,23,-0.665498,-0.49655,0.0917248,24,-0.576663,-0.448175,0.0739983,25,-0.513231,-0.561749,0.0832053,26,-0.458287,-0.570469,0.0837221,27,-0.44342,-0.606284,0.0653475,28,-0.514039,-0.608508,0.0811141,29,-0.547667,-0.784163,0.101328,30,-0.647857,-0.631194,0.0964097,31,-0.583207,-0.555517,0.073927,32,-0.55652,-0.650389,0.0784908,33,-0.492694,-0.441297,0.0866269,34,-0.405771,-0.697617,0.0903356,35,-0.55816,-0.579462,0.0777532,36,-0.516555,-0.585756,0.0721837,37,-0.584734,-0.746149,0.104496,38,-0.603772,-0.656685,0.0767482,39,-0.523094,-0.74019,0.105524,40,-0.412566,-0.702767,0.106939,41,-0.454951,-0.374669,0.0742221,42,-0.469276,-0.535771,0.0773588,43,-0.489504,-0.793903,0.098807,44,-0.556589,-0.588065,0.0659653,45,-0.552791,-0.497821,0.0816227,46,-0.634746,-0.401226,0.0902495,47,-0.501803,-0.649855,0.118722,48,-0.4868,-0.511588,0.0694176,49,-0.407991,-0.652895,0.0783496,
generation,8,0,-0.490372,-0.848292,0.092851,1,-0.466478,-0.627553,0.076008,2,-0.508602,-0.655357,0.0905483,3,-0.452365,-0.749658,0.0981823,4,-0.629035,-0.542605,0.0801924,5,-0.502274,-0.539136,0.0783821,6,-0.544223,-0.678437,0.0664655,7,-0.457922,-0.545747,0.0792154,8,-0.558276,-0.368818,0.0702928,9,-0.53665,-0.568099,0.065276,10,-0.545709,-0.588933,0.0923287,11,-0.549055,-0.556521,0.126972,12,-0.597322,-0.431348,0.0704531,13,-0.491159,-0.527383,0.0835512,14,-0.523312,-0.54238,0.0791347,15,-0.423498,-0.649913,0.0909697,16,-0.568967,-0.653922,0.0703292,17,-0.418446,-0.441492,0.10882,18,-0.452103,-0.729224,0.0866723,19,-0.466844,-0.487467,0.0954495,20,-0.563128,-0.563568,0.0856244,21,-0.582794,-0.582113,0.0925318,22,-0.555887,-0.387141,0.128934,23,-0.424192,-0.728984,0.104574,24,-0.44085,-0.272559,0.086893,25,-0.446567,-0.40472,0.0609773,26,-0.522353,-0.473621,0.0920758,27,-0.449395,-0.63135,0.0678719,28,-0.455408,-0.763176,0.0857404,29,-0.550778,-0.643233,0.0616306,30,-0.458363,-0.552679,0.0874671,31,-0.547969,-0.581402,0.0561084,32,-0.490705,-0.319081,0.0812789,33,-0.486856,-0.538952,0.0996551,34,-0.417418,-0.580364,0.110522,35,-0.472935,-0.636337,0.0564984,36,-0.593274,-0.569526,0.0599258,37,-0.564866,-0.578153,0.0703534,38,-0.631448,-0.576875,0.085668,39,-0.439849,-0.401726,0.0773352,40,-0.399856,-0.77961,0.093189,41,-0.431666,-0.697392,0.075932,42,-0.607059,-0.848348,0.158454,43,-0.541443,-0.739137,0.0918832,44,-0.656406,-0.677691,0.0781903,45,-0.44503,-0.586866,0.0928594,46,-0.492646,-0.627152,0.0906902,47,-0.563779,-0.632643,0.0856569,48,-0.541571,-0.581475,0.0790058,49,-0.475274,-0.359563,0.121476,
generation,9,0,-0.522592,-0.447541,0.1056,1,-0.689702,-0.680402,0.0782094,2,-0.597874,-0.579921,0.0855104,3,-0.468063,-0.549744,0.102766,4,-0.566393,-0.522767,0.0719659,5,-0.493383,-0.614973,0.077319,6,-0.547346,-0.833606,0.0902743,7,-0.491905,-0.434984,0.118618,8,-0.465801,-0.628064,0.0849506,9,-0.373106,-0.504856,0.0826504,10,-0.589297,-0.640673,0.0861692,11,-0.591955,-0.695889,0.0984422,12,-0.531102,-0.461034,0.107863,13,-0.459121,-0.854826,0.15776,14,-0.478202,-0.530303,0.0796135,15,-0.523237,-0.567146,0.0877492,16,-0.567908,-0.796976,0.108771,17,-0.600625,-0.570343,0.111591,18,-0.46496,-0.610322,0.0608524,19,-0.510922,-0.580967,0.0762731,20,-0.608255,-0.627336,0.0922563,21,-0.581606,-0.514369,0.0744302,22,-0.494343,-0.503448,0.116141,23,-0.546224,-0.620398,0.078637,24,-0.57611,-0.61078,0.0877139,25,-0.537624,-0.825212,0.114521,26,-0.589814,-0.567856,0.0757626,27,-0.465771,-0.540568,0.0812277,28,-0.473955,-0.504473,0.0786929,29,-0.379841,-0.47402,0.0786262,30,-0.595394,-0.37914,0.0850892,31,-0.571423,-0.473189,0.0680661,32,-0.443322,-0.550498,0.104495,33,-0.601147,-0.404245,0.103114,34,-0.412931,-0.528824,0.0792383,35,-0.584902,-0.572305,0.0915138,36,-0.552933,-0.434934,0.0873631,37,-0.511477,-0.60234,0.116348,38,-0.580313,-0.533004,0.130444,39,-0.515239,-0.525242,0.129648,40,-0.481782,-0.6026,0.0758182,41,-0.490069,-0.552957,0.0934656,42,-0.457907,-0.557318,0.0988754,43,-0.599226,-0.609205,0.0942049,44,-0.579018,-0.665545,0.0691131,45,-0.481256,-0.658447,0.125502,46,-0.419081,-0.710889,0.0867092,47,-0.444387,-0.687102,0.0580469,48,-0.481004,-0.529175,0.060453,49,-0.49255,-0.510276,0.0730699,
