19,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0113356
20,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0113356
21,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107239
22,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0112216
23,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0116431
24,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0119964
25,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0122875
26,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0116431
27,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0102648
28,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107239
29,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107539
30,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107239
31,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107239
32,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0106337
33,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0104816
34,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0102648
