19,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00863291
20,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00917411
21,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00961855
22,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00859562
23,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00859562
24,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00892563
25,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00917411
26,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0118618
27,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0117803
28,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0116431
29,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0114484
30,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.011193
31,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0108727
32,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0104816
33,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0100113
34,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0101388
35,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00945008
36,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0100113
37,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0100113
38,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0104816
39,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0104816
40,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0108727
41,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.011193
42,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0104816
43,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107539
44,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0117803
45,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0116431
46,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0106337
47,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0114484
48,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.011193
49,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0116431
50,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0118618
51,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0118618
52,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0116431
53,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0125205
54,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0137903
55,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.01386
56,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0137903
57,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0125205
58,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0122875
59,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0104816
60,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0100113
61,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00945008
62,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00878049
63,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00878049
64,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00878049
65,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00797528
66,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00764626
67,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00764626
68,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00641236
69,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00641236
70,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00641236
71,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00641236
72,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00641236
73,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00572418
74,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00480927
75,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00349386
76,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00349386
77,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00480927
78,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00480927
79,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00480927
80,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00480927
81,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00480927
82,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00480927
83,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00572418
84,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00572418
