generation,0,0,-0.0605494,0.12314,0.0805568,1,-0.203517,0.207804,0.0763399,2,0.0166554,-0.0743026,0.0955768,3,0.050449,0.247262,0.0879432,4,-0.369213,0.240143,0.0967757,5,-0.119305,0.00343435,0.0623984,6,-0.0961781,0.104201,0.0794774,7,-0.128773,0.21448,0.0674111,8,-0.12021,0.195648,0.076849,9,-0.222169,0.119366,0.0632126,10,-0.134484,0.0764124,0.0762984,11,-0.00149013,0.35798,0.106962,12,-0.0219146,-0.0917526,0.110483,13,-0.0982826,0.276654,0.0843079,14,-0.101229,-0.149553,0.0827799,15,-0.162807,0.247048,0.0664311,16,-0.238886,0.217054,0.0935407,17,0.43832,0.033908,0.0820109,18,-0.0564402,0.23548,0.098158,19,-0.0276556,0.412084,0.0759293,20,-0.180367,-0.15146,0.0907702,21,-0.213355,-0.0122799,0.104823,22,-0.103899,0.151986,0.112324,23,0.0682418,0.145674,0.0835507,24,-0.251449,0.385169,0.096843,
generation,1,0,-0.290624,0.0219435,0.0895787,1,-0.0372926,0.257448,0.0783948,2,-0.0409597,-0.0392306,0.0873354,3,0.0253763,0.488233,0.104003,4,-0.181896,0.267738,0.100408,5,-0.172448,-0.106111,0.094608,6,-0.17641,0.0967853,0.0782057,7,-0.379273,0.102749,0.0614079,8,-0.13019,0.105156,0.0727099,9,0.0114154,0.1222,0.0793153,10,-0.206597,0.266235,0.0805374,11,0.0268541,0.0141402,0.107155,12,-0.342483,0.350576,0.0933713,13,-0.165211,0.0822402,0.130053,14,0.0142682,0.235093,0.0901848,15,-0.0094041,-0.00769102,0.0770769,16,-0.0695311,0.148061,0.0765884,17,-0.0158659,0.234064,0.114123,18,-0.0213835,0.220908,0.0734805,19,0.135283,-0.133863,0.085382,20,0.437497,0.663164,0.0981066,21,-0.19947,0.0907583,0.0818747,22,-0.318485,0.0404739,0.057088,23,-0.0511258,-0.329032,0.0805036,24,0.0185568,0.146907,0.0867801,
generation,2,0,-0.366814,0.132822,0.0686246,1,-0.199775,0.218,0.10296,2,-0.0920649,0.0926164,0.107232,3,0.0820485,0.223087,0.0925043,4,-0.107974,-0.0203047,0.0942452,5,0.0107391,0.150946,0.101556,6,-0.253844,0.0451594,0.0920644,7,0.173433,0.251923,0.0616182,8,-0.530239,-0.252832,0.0751865,9,-0.107357,0.00990495,0.0844963,10,-0.434893,-0.0417933,0.0821893,11,-0.137166,0.152156,0.0791534,12,-0.164259,0.311144,0.0567821,13,0.103438,0.482005,0.0568141,14,-0.146744,-0.0755575,0.084244,15,-0.297369,0.278474,0.0875457,16,-0.286954,0.168267,0.0943108,17,-0.0925331,0.00854755,0.0728724,18,-0.122715,0.206278,0.0673083,19,-0.128888,-0.0671352,0.0957333,20,0.0295924,-0.0423124,0.0644092,21,-0.185646,0.27838,0.0690284,22,-0.0554482,0.20309,0.0570088,23,-0.183398,0.518085,0.0597546,24,0.0240971,0.213997,0.0623647,
generation,3,0,-0.169918,0.444226,0.122261,1,-0.318138,0.235894,0.0658671,2,-0.241798,0.0249786,0.0689025,3,-0.343985,0.268526,0.0988262,4,-0.250187,0.145248,0.088222,5,0.158706,0.445718,0.0683174,6,-0.0681485,0.413392,0.0904224,7,-0.0832567,0.121158,0.111268,8,-0.474318,-0.231771,0.0830179,9,-0.164851,0.453344,0.0734098,10,-0.110144,0.28759,0.0739524,11,-0.126592,0.157285,0.0630056,12,-0.129589,-0.172303,0.107749,13,-0.234699,0.139461,0.0665925,14,-0.262504,0.318572,0.124151,15,-0.375373,0.330093,0.0759738,16,-0.102941,0.121659,0.0581536,17,0.0135048,-0.00768588,0.128993,18,-0.0771771,0.125652,0.0996782,19,-0.078974,0.045676,0.104866,20,-0.221241,0.330386,0.0840649,21,-0.0525938,0.0739531,0.0685618,22,0.0943634,-0.309937,0.0997489,23,-0.18567,0.41393,0.0720149,24,0.211263,-0.090664,0.0796605,
generation,4,0,-0.12402,0.124413,0.063847,1,-0.23645,-0.301375,0.0927325,2,-0.202598,0.0859343,0.0849742,3,-0.0620706,0.122477,0.0895621,4,-0.0818013,0.0958497,0.0593473,5,-0.0496237,-0.227423,0.0811397,6,-0.226154,-0.215766,0.103942,7,-0.294905,-0.257402,0.0645254,8,-0.136838,-0.0172355,0.104344,9,-0.411247,0.012407,0.0723303,10,-0.145505,0.176802,0.077347,11,-0.130379,0.330557,0.0609169,12,-0.199426,-0.155169,0.0789241,13,-0.379705,0.237527,0.0626487,14,-0.000813688,-0.048915,0.0909631,15,0.222886,0.389278,0.0792296,16,-0.276865,-0.0888472,0.0809839,17,-0.0301264,0.0583163,0.0622439,18,0.0450182,0.401763,0.0722429,19,-0.318025,-0.088954,0.0838048,20,-0.433385,0.0160896,0.0692,21,-0.142706,0.17704,0.0865983,22,-0.158881,-0.224537,0.0646618,23,-0.119915,-0.0795154,0.102439,24,-0.12544,-0.0138111,0.0602358,
generation,5,0,-0.0593853,0.167547,0.0856255,1,-0.17793,-0.269181,0.0710217,2,-0.145568,0.0589585,0.0713274,3,-0.153952,-0.0227478,0.0712981,4,0.0145178,0.091948,0.0582972,5,-0.199224,0.211146,0.0572529,6,-0.23936,0.0391489,0.0777748,7,-0.274748,0.247298,0.0592181,8,-0.0212678,0.319248,0.0580523,9,-0.27291,0.0383806,0.0596038,10,-0.0810748,0.0765188,0.0858108,11,-0.29601,0.210626,0.085178,12,-0.109013,-0.171899,0.0581367,13,-0.446267,0.280733,0.0626354,14,-0.605644,0.168597,0.0921406,15,-0.646249,-0.0838007,0.0570231,16,-0.140001,0.313329,0.0740277,17,0.0449273,-0.00910541,0.0821959,18,0.00821765,-0.281642,0.0560955,19,-0.0462348,0.088682,0.0819412,20,0.314368,0.309194,0.0731401,21,-0.190261,0.141346,0.0920375,22,-0.0912746,0.075261,0.0625337,23,-0.00778656,0.485085,0.103011,24,-0.0708734,0.0132824,0.0922486,
generation,6,0,-0.399958,0.351224,0.116268,1,-0.0966206,0.044538,0.080225,2,-0.578932,-0.0914963,0.104367,3,-0.380827,-0.0121668,0.0664425,4,-0.368609,0.188566,0.0908375,5,-0.187424,0.0700392,0.101468,6,-0.51356,-0.404081,0.098639,7,-0.0527602,0.221113,0.0935047,8,0.0242496,0.305839,0.0787355,9,-0.259145,0.0661521,0.0767428,10,-0.311906,0.172735,0.0858432,11,-0.0375867,0.0975276,0.0713365,12,-0.250118,-0.463664,0.0811195,13,-0.279746,0.174194,0.0585144,14,-0.140725,0.0763495,0.0903485,15,-0.250705,0.477008,0.101638,16,-0.0432699,0.330519,0.0930866,17,-0.0932285,0.0671695,0.085856,18,-0.128152,-0.235188,0.108675,19,-0.145621,0.360998,0.0593354,20,-0.079115,0.604458,0.0640678,21,-0.177008,-0.0670827,0.0676675,22,-0.178102,0.123897,0.0858627,23,-0.202898,0.0959794,0.0897557,24,-0.0840344,0.0514042,0.0683681,
generation,7,0,-0.375424,-0.0285809,0.0570332,1,-0.288757,0.633861,0.0808319,2,-0.221299,-0.122943,0.103844,3,-0.123673,0.123271,0.0567165,4,-0.223763,0.203839,0.0718954,5,-0.506631,0.146023,0.0856134,6,-0.44074,0.0295633,0.0758544,7,-0.206177,0.455066,0.0736237,8,-0.112938,0.194639,0.124478,9,-0.423684,-0.407346,0.0875942,10,-0.0962206,-0.12379,0.0744599,11,-0.124099,0.188545,0.106949,12,-0.541003,-0.318451,0.0650772,13,-0.279522,-0.016134,0.0804347,14,-0.199864,-0.0673954,0.107975,15,-0.545048,0.29921,0.0897963,16,-0.175354,0.167194,0.0786938,17,-0.126302,0.333844,0.0751972,18,-0.235212,-0.0765578,0.0943847,19,-0.250658,0.264786,0.07621,20,-0.31163,0.300319,0.0695589,21,-0.217729,0.152368,0.110163,22,-0.0872077,-0.00276941,0.093991,23,0.0881764,0.124763,0.0900464,24,-0.215007,-0.12122,0.0793258,
generation,8,0,-0.0351184,0.0847888,0.0565822,1,-0.200931,-0.175735,0.0926766,2,-0.274181,0.1813,0.0843891,3,-0.309854,-0.178535,0.0789296,4,-0.387225,0.066063,0.0808211,5,-0.327029,0.0728134,0.0848785,6,0.215529,0.170558,0.11075,7,-0.0323892,0.178519,0.0621892,8,-0.00351096,0.343285,0.0665223,9,-0.207791,0.128752,0.0709769,10,0.0950797,-0.0658916,0.0772624,11,0.0435108,0.13047,0.0742531,12,-0.201487,-0.112052,0.059894,13,-0.00611299,0.309928,0.0939969,14,-0.067541,-0.000189313,0.0835004,15,0.117226,-0.0127431,0.0603074,16,-0.0573976,0.140864,0.0638389,17,-0.485394,-0.317435,0.0698233,18,-0.302208,-0.023236,0.085301,19,-0.556088,0.045397,0.0567662,20,-0.140006,0.425176,0.079531,21,-0.356926,-0.0546673,0.0894137,22,-0.122823,0.06836,0.082622,23,-0.353522,-0.194693,0.0909944,24,0.000448767,-0.0407724,0.0895183,
generation,9,0,-0.0833694,0.0667633,0.0808466,1,-0.0757386,0.0902491,0.0684559,2,-0.298697,0.151697,0.0655326,3,0.394564,0.516589,0.109515,4,-0.198186,0.0879258,0.0777154,5,-0.039998,0.398009,0.0915826,6,-0.351026,-0.354545,0.0597088,7,-0.194378,-0.0297927,0.111809,8,-0.139015,-0.0230877,0.0673961,9,-0.26133,0.274528,0.0808397,10,-0.000863019,0.159621,0.11788,11,-0.0618889,0.017761,0.0622409,12,0.164228,-0.407122,0.0746389,13,-0.326099,0.337142,0.0735041,14,-0.102843,-0.154548,0.0704361,15,-0.215808,0.273149,0.097516,16,-0.222853,0.0272326,0.0642597,17,-0.0672935,0.157861,0.0630543,18,-0.225774,-0.446317,0.0830585,19,-0.356613,-0.180916,0.0839203,20,-0.112674,0.0695841,0.0683145,21,-0.203948,0.0025641,0.0639865,22,0.231195,0.0551365,0.0708231,23,-0.334033,0.298036,0.0579993,24,-0.0882186,0.281846,0.0801692,
